,ATE,CI2.5,CI97.5,pvalue,theta lower,theta upper,RV,rva,rmse ml_l,rmse ml_m
oxa_m,-0.06896027117546209,-0.14481588888493163,0.00689534653400746,0.0747816195142173,-0.15169950028972162,0.013778957938797437,0.08408047448170984,0.005093838472334421,0.8749612922856814,1.1104180213825545
pac_m,-0.08272275765719722,-0.15209969810903973,-0.013345817205354701,0.01943939702943441,-0.16701241991668966,0.0015669046022952215,0.09823557287190288,0.02011307623365207,0.8749612922856814,1.0883829801622988
pect_m,0.04303826531355578,-0.053984948004320056,0.14006147863143162,0.38462010847907113,-0.04268848726902965,0.1287650178961412,0.05153821913974676,3.958242990421694e-06,0.8749612922856814,1.0743454385095585
phe_L_m,0.06606151307654272,-0.035736976070217086,0.16786000222330252,0.20340625009963542,-0.018051887898992633,0.15017491405207806,0.07943110085786707,5.702128902756603e-06,0.8749612922856814,1.092745962781938
pheme_m,-0.026591420165291847,-0.08048989090065267,0.027307050570068978,0.3335588309404358,-0.11106568408512718,0.05788284375454349,0.03263615905388063,5.641649260761805e-06,0.8749612922856814,1.091199654083715
pi_m,-0.06290047702390851,-0.11557336737707938,-0.010227586670737643,0.019256205737516786,-0.1486751333928064,0.022874179344989393,0.07436920094486257,0.020322158688951115,0.8749612922856814,1.0720498411543193
pnto_R_m,0.014704626693769034,-0.11118567591535342,0.1405949293028915,0.8189204104629366,-0.07016034853386888,0.09956960192140696,0.018099376102186024,4.2396394347891735e-06,0.8749612922856814,1.0865924215607345
ppa_m,0.043503438155754345,-0.02346721839924515,0.11047409471075384,0.20295697571767735,-0.03858659133996732,0.125593467651476,0.05432318871532429,5.060339315976796e-06,0.8749612922856814,1.1217617356850125
ppi_m,-0.033169455984360045,-0.08464707000208585,0.018308158033365766,0.20662609485248695,-0.11686047764593147,0.05052156567721138,0.04091397905864898,5.521837937099453e-06,0.8749612922856814,1.1010576380891162
pro_L_m,-0.0007626394905809224,-0.07004921853584854,0.0685239395546867,0.9827882655534121,-0.0849163749400276,0.08339109595886576,0.0009533710956805332,4.405879776042424e-06,0.8749612922856814,1.0959581971805634
ptrc_m,0.038626377911664046,-0.021350627350816102,0.09860338317414419,0.20685683494106266,-0.044633003357272265,0.12188575918060035,0.047721550948589826,5.674710553791047e-06,0.8749612922856814,1.1064090830981075
pullulan1200_m,-0.08608536636454192,-0.15854049876534007,-0.01363023396374377,0.019876463478237214,-0.1713559846937238,-0.0008147480353600522,0.10090625773171213,0.020522052629435537,0.8749612922856814,1.0755309662407349
pydam_m,-0.033387412950038296,-0.10691489420865097,0.04014006830857437,0.3734756090782805,-0.1180815168068716,0.051306690906794995,0.04069962657538534,6.512288653873324e-06,0.8749612922856814,1.0880272788748209
pydx5p_m,0.07675378891857818,0.013321295442750875,0.14018628239440548,0.01771264323109065,-0.008360907215361618,0.16186848505251797,0.0906437638624124,0.02196103329709244,0.8749612922856814,1.0787227263503005
pydx_m,0.017217396154315223,-0.053898119289499835,0.08833291159813028,0.6351317259716063,-0.06723976965925056,0.10167456196788101,0.021259979040791785,6.621412738501974e-06,0.8749612922856814,1.0917691916973982
pydxn_m,-0.07821464693609152,-0.16242224930702953,0.005992955434846486,0.06868659861772725,-0.16114635715220887,0.004717063280025843,0.0945937551499778,0.0068815138491827715,0.8749612922856814,1.106652872953554
q8_m,-0.028628271872843405,-0.09661893449818368,0.03936239075249687,0.409220593362598,-0.11298793951228388,0.05573139576659707,0.035138121256750275,5.977225538425558e-06,0.8749612922856814,1.0925845107887415
raffin_m,-0.06752825546368076,-0.11944820119736141,-0.015608309730000103,0.010797857285072359,-0.1520927708854138,0.017036259958052302,0.08070561416757033,0.02183608708318072,0.8749612922856814,1.0867917026040852
rbflvrd_m,-0.0002544216672847647,-0.05668574084105392,0.056176897506484386,0.9929495572215254,-0.08435726351789044,0.08384842018332092,0.0003174252210656672,5.82180977507783e-06,0.8749612922856814,1.0966218447772156
rhamnogalurI_m,0.0358608216921943,-0.033134305924781254,0.10485594930916986,0.30834140348237826,-0.04901717284117903,0.12073881622556763,0.04355498203515771,4.736115646258584e-06,0.8749612922856814,1.0855309627653715
rib_D_m,0.0478365429386193,-0.010249029811961984,0.1059221156892006,0.10649835120971253,-0.03724814717469957,0.13292123305193818,0.057533612584313394,4.420633329726618e-06,0.8749612922856814,1.0820687249513146
ribflv_m,0.04754826172808947,-0.026499176682192593,0.12159570013837154,0.20819058895240805,-0.03731123008978279,0.13240775354596174,0.057344412191566975,4.3765823022250864e-06,0.8749612922856814,1.0849531410960915
rmn_m,-0.02109174842760918,-0.09958596456636891,0.057402467711150554,0.5984358814886708,-0.1105756708703394,0.06839217401512104,0.024539521785877986,3.346315386320409e-06,0.8749612922856814,1.0303590039210695
ser_L_m,0.08838322774832098,0.0164190000648122,0.16034745543182977,0.016078022058051093,0.005260741208141406,0.17150571428850056,0.10597645270662824,0.026514346406389895,0.8749612922856814,1.102651413679324
sheme_m,0.0681294884771532,0.021751377057063183,0.11450759989724321,0.0039869944125593615,-0.018327250138728712,0.1545862270930351,0.07968624080472254,0.023985043230615764,0.8749612922856814,1.0631037054881702
so4_m,-0.07424178849942431,-0.17727863545679362,0.028795058457944986,0.15788366328757097,-0.155212663313662,0.006729086314813379,0.09209064885846596,4.1934976534132915e-06,0.8749612922856814,1.133756478270527
